koi_disposition,koi_prad,koi_dicco_msky,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_ec,koi_fpflag_co,koi_fittype,koi_dikco_msky
0,56.94,0.194,0,1,0,0,4,0.147
0,291.01,0.019,0,1,0,0,4,0.087
0,67.03,0.154,0,1,0,0,4,5.275
0,52.84,0.004,0,1,0,0,4,0.128
0,45.99,0.655,0,1,0,1,4,0.772
0,67.36,0.009,0,1,0,0,4,0.225
2,1.61,2.14,0,0,0,0,4,2.08
0,119.09,0.007,0,1,0,0,4,0.078
0,67.38,0.002,0,1,0,0,4,0.144
2,4.39,3.1,0,0,0,0,4,3
2,30.25,1.01,0,0,0,0,4,0.88
2,1.49,2.3,0,0,0,0,1,2.4
0,101.44,0.003,1,0,0,0,4,0.268
2,1.28,1.12,0,0,0,0,4,1.14
0,0.52,2.53,0,0,1,1,4,2.65
0,0.56,3.3,0,0,1,0,4,3.3
0,374.78,0.05,1,0,0,0,0,0.211
2,39.82,9.214,0,0,0,0,4,9.331
0,59.62,0.005,0,1,0,0,4,0.232
0,74.77,0.005,0,1,0,0,4,0.179
2,0.87,0.89,0,0,0,0,1,0.81
2,3.28,0.46,0,0,0,0,4,0.47
0,72.9,0.5,1,0,0,0,4,0.702
0,118.99,0.084,0,1,0,0,4,0.059
0,59.19,0.043,0,1,0,0,4,0.038
0,0.38,2.67,1,0,1,1,4,2.41
2,1.73,2.2,0,0,0,0,4,2.2
0,52.43,2.169,0,1,0,1,4,2.118
0,68.91,0.019,0,1,0,0,4,0.121
0,37.72,0.06,1,0,0,0,4,0.16
0,61.14,0.046,0,1,0,0,4,0.188
2,1.33,2.54,0,0,0,0,1,2.37
0,19.71,0.47,1,0,0,0,4,0.48
0,44,0.597,0,1,0,0,4,0.198
2,1.9,5.2,0,0,0,0,1,5.2
2,1.3,1.15,0,0,0,0,4,1.08
0,60.49,0.032,0,1,0,0,4,0.137
0,19.09,0.109,0,1,0,0,4,0.482
0,164.49,3.29,0,0,1,1,4,3.32
0,48.13,0.1,0,1,0,0,4,0.05
0,54.36,2.65,0,1,0,0,4,1.819
2,0.98,1.2,0,0,0,0,1,1.2
0,40,0.004,0,1,0,0,4,0.078
2,1.21,1.6,0,0,0,0,4,1.7
0,51.58,0.048,1,0,0,0,4,0.004
0,8.99,0.067,0,1,0,0,4,0.143
0,29.45,0.002,0,1,0,0,4,0.176
0,0.54,8.68,0,0,0,1,0,8.65
0,141.82,0.02,0,1,0,0,4,0.188
0,13.92,2.88,0,1,1,1,4,1.1
0,52.64,5.94,0,1,0,0,4,7.25
2,1.5,2.65,0,0,0,0,1,2.67
0,59.95,0.116,1,0,0,0,4,0.016
0,83.16,0.025,0,1,0,0,4,0.091
0,1.56,0.4,0,1,0,0,1,0.4
0,77.4,1.057,0,1,0,1,4,0.761
0,319.52,0.36,0,1,0,0,4,0.521
0,23.48,0.02,0,1,0,0,4,0.174
2,1.03,1.16,0,0,0,0,4,1.13
0,75.86,0.025,0,1,0,0,4,0.149
0,45.91,0.007,0,1,0,0,4,0.127
0,6.2,0.1,0,1,0,0,1,0.23
0,2.18,1.8,0,0,1,1,4,1.78
0,105.07,0.023,0,1,0,0,4,0.036
0,26.96,0.1,0,1,0,0,4,0.092
2,0.8,1.47,0,0,0,0,4,1.24
0,42.33,0.027,1,0,0,0,4,0.283
0,1.03,2.8,0,0,1,1,4,3.2
0,0.88,1.51,1,0,1,1,4,1.45
0,0.76,2.27,0,0,1,0,4,2.27
0,0.27,2.61,0,0,1,0,1,2.63
0,0.79,3.62,0,0,1,1,4,3.28
0,82.04,0.003,0,1,0,0,4,0.047
0,66.69,0.149,0,1,0,0,4,0.143
0,3.5,0.124,0,1,0,0,1,0.02
0,2.35,29,1,0,0,0,1,33.5
0,57.06,0.001,0,1,0,0,4,0.097
2,1.01,1.4,0,0,0,0,1,1.45
0,43.68,0.009,0,1,0,0,4,0.094
0,53.4,0.005,0,1,0,0,4,0.082
0,51.06,0.067,0,1,0,0,4,0.064
0,26.41,9.666,0,1,0,1,4,9.748
0,67.05,0.018,0,1,0,0,4,0.043
0,73.8,0.03,0,1,0,0,4,0.048
2,1.24,0.47,0,0,0,0,0,0.48
0,93.43,0.008,0,1,0,0,4,0.182
0,133.79,0.003,0,1,0,0,4,0.029
0,127.57,0.008,0,1,0,0,4,0.092
0,246.75,0.018,0,1,0,0,4,0.085
0,52.52,0.005,0,1,0,0,4,0.153
0,43.08,0.127,0,1,0,0,4,0.239
0,1.07,0.26,1,0,0,0,4,0.33
0,33.93,0.061,0,1,0,0,4,0.156
0,15.47,0.009,0,1,0,0,4,0.013
0,1.22,2.16,0,0,1,1,4,2.17
0,77.59,2.3,0,1,0,0,4,2
0,0.44,1.85,0,0,1,0,4,2.02
0,1.59,9.2,0,0,0,1,4,10.258
0,26.57,6.751,1,0,1,1,4,6.641
2,0.83,0.85,0,0,0,0,4,0.9
0,0.85,0.74,1,0,0,0,4,0.9
0,34.05,0.008,0,1,0,0,4,0.146
0,80.71,0.57,0,1,0,0,4,0.83
2,2.16,0.6,0,0,0,0,4,0.68
0,53.72,0.022,0,1,0,0,4,0.062
0,2.97,0.09,0,0,1,1,1,0.29
0,1.2,7.91,0,0,1,1,4,7.69
0,123.02,0.65,0,1,0,0,4,0.78
0,29.98,0.22,1,0,0,0,4,0.3
0,2.02,1.14,1,0,0,0,4,0.71
0,129.87,0.001,0,1,0,0,4,0.08
0,0.66,7.73,0,1,0,1,4,7.66
0,0.93,3.12,1,0,0,1,4,3.04
0,149.19,0.287,0,1,0,0,4,0.213
2,1.1,0.63,0,0,0,0,4,0.85
0,1.21,4.03,1,0,0,1,1,4.11
0,104.26,0.038,0,1,0,0,4,0.049
0,11.4,10.27,0,0,1,1,4,10.231
0,59.94,0.029,0,1,0,0,4,0.079
0,34.05,0.509,0,1,0,0,4,0.299
2,0.67,0.62,0,0,0,0,4,0.69
0,82.03,0.014,1,0,0,0,4,0.052
2,2.94,1.14,0,0,0,0,4,0.82
0,74.25,0.118,0,1,0,0,4,0.05
0,71.42,0.57,0,1,0,0,4,0.135
0,50.74,0.073,0,1,0,0,4,0.052
0,39.79,0.005,0,1,0,0,4,0.121
0,39.18,0.024,0,1,0,0,4,0.131
0,98.04,0.048,0,1,0,0,4,0.062
0,47.68,1.748,0,1,0,1,4,1.544
0,54.56,0.049,0,1,0,0,4,0.229
0,46.3,0.639,0,1,0,0,4,0.648
2,6.15,0.74,0,0,0,0,4,0.6
0,1.06,8.279,0,0,0,1,4,8.222
0,104.57,0.013,0,1,0,0,4,0.07
0,56.11,0.04,0,1,0,0,4,0.309
0,29.19,0.657,0,1,0,0,4,0.623
0,86.12,0.007,0,1,0,0,4,0.061
0,571.07,0.021,0,1,0,0,4,0.152
2,1.04,0.33,0,0,0,0,4,0.38
0,0.87,1.5,1,0,1,1,4,1.68
0,46.59,0.05,0,1,0,0,4,0.137
0,0.64,1.25,0,0,1,0,4,1.23
2,0.87,0.92,0,0,0,0,4,0.99
0,43.95,0.026,0,1,0,0,4,0.134
2,0.98,0.8,0,0,0,0,4,0.82
0,2.83,2.9,0,1,1,1,4,3.7
0,0.81,3.66,1,0,1,1,4,3.62
0,0.91,3.09,0,0,1,0,4,3.1
0,0.58,2.44,0,0,1,1,4,2.65
0,51.9,0.016,0,1,0,0,4,0.062
0,0.57,1.6,1,0,1,0,4,1.7
0,1.15,4.72,1,0,1,0,4,4.79
0,0.88,2.98,1,0,1,1,4,2.98
0,1.54,2.11,1,0,1,0,4,2.26
0,0.89,1.29,1,0,1,1,4,1.34
0,0.77,5.5,0,0,1,1,4,1.2
0,1.07,1.38,1,0,1,0,4,1.15
0,29.77,0.013,0,1,0,0,4,0.047
0,33.8,0.037,0,1,0,0,4,0.137
0,31.72,0.05,1,0,0,0,0,0.22
0,41.52,0.51,0,1,0,0,4,0.086
2,0.91,1.71,0,0,0,0,4,1.8
0,1.54,0.43,1,0,0,0,4,0.46
0,1.23,1.62,1,0,0,0,4,1.67
2,0.76,2.02,0,0,0,0,4,2.05
0,115.45,0.078,0,1,0,0,4,0.12
0,21.07,0.64,1,0,0,1,4,6.42
0,88.64,0.295,0,1,0,0,4,0.124
2,0.92,1.1,0,0,0,0,4,1.2
0,0.48,9.658,1,0,0,1,4,9.676
0,127.38,0.229,0,1,0,0,4,0.034
0,118.28,0.021,0,1,0,0,4,0.03
0,1.9,0.61,1,0,0,0,1,0.51
2,1.41,0.37,0,0,0,0,4,0.47
0,2.63,6.34,1,0,0,1,4,6.46
0,83.26,0.02,0,1,0,0,4,0.078
0,1.09,5.58,1,0,0,1,4,6.95
0,1.07,3.73,1,0,0,0,1,3.14
2,0.97,0.84,0,0,0,0,4,0.14
0,45.65,0.417,0,1,0,0,4,0.077
0,71.55,0.019,0,1,0,0,4,0.069
2,1.59,0.63,0,0,0,0,4,0.74
2,1.62,1.81,0,0,0,0,1,1.8
0,72.82,0.008,0,1,0,0,4,0.11
0,131.41,0.417,0,1,0,0,4,0.278
0,2.11,0.11,1,0,0,0,4,0.23
0,1.42,10.96,0,0,0,1,4,11.026
2,1.61,1.46,0,0,0,0,4,1.6
0,0.54,6.76,0,1,1,1,4,5.15
0,0.84,0.6,1,0,1,1,4,0.8
0,0.81,4.3,1,0,1,1,4,4.4
2,1.26,1.4,0,0,0,0,4,1.5
0,0.87,2.71,0,0,1,0,4,2.47
0,68.93,0.03,0,1,0,0,4,0.136
2,0.68,0.5,0,0,0,0,1,0.6
2,2.14,1.64,0,0,0,0,4,1.87
0,1.16,1.38,0,0,1,0,4,1.34
0,51.63,0.038,0,1,0,0,4,0.119
0,51.42,0.003,0,1,0,0,4,0.04
0,0.98,4.49,0,0,1,1,4,4.5
2,0.81,0.86,0,0,0,0,4,0.99
0,41.84,0.306,0,1,0,0,4,0.304
0,0.73,2.6,0,0,1,1,4,2.3
0,62.55,0.018,0,1,0,0,4,0.037
0,61.45,0.84,0,1,0,0,4,1.55
0,85.64,0.579,0,1,0,0,4,0.509
0,0.57,2.7,0,1,1,1,4,2.75
0,1.54,3.56,0,0,1,1,4,3.62
0,119.64,5.9,0,1,0,0,4,5.91
0,92.55,0.04,1,0,0,0,4,0.35
0,71.45,0.383,0,1,0,0,4,0.305
0,178.47,0.019,0,1,0,0,4,0.04
0,81.28,0.081,0,1,0,0,4,0.141
0,1.51,0.04,0,1,1,0,4,0.18
0,0.95,10.535,0,0,1,1,4,10.708
0,59.02,0.165,0,1,0,0,4,0.048
0,37.78,0.093,0,1,0,0,4,0.167
0,43.23,0.007,0,1,0,0,4,0.071
0,22.46,0.63,0,1,0,0,4,0.5
0,139.59,0.014,0,1,0,0,4,0.121
0,38.82,0.007,0,1,0,0,4,0.167
0,44.91,0.37,0,1,0,0,4,0.233
0,99.66,0.037,0,1,0,0,4,0.096
0,1.1,1.93,0,0,0,1,4,1.94
0,0.48,0.84,0,1,1,0,1,0.97
0,73.04,0.003,0,1,0,0,4,0.01
0,1.04,4.8,1,0,0,1,4,5.35
0,0.75,2.7,0,0,1,0,4,2.9
0,25.25,0.92,0,1,0,0,4,0.302
0,1.17,1.5,0,1,1,1,4,0.97
0,1.04,4.13,0,0,1,0,4,4.19
0,50.53,1.633,0,1,0,1,4,1.959
0,47.71,0.002,0,1,0,0,4,0.066
0,33.46,0.008,0,1,0,0,4,0.134
0,41.17,0.046,0,1,0,0,4,0.034
0,216.92,10.017,0,0,0,1,0,9.969
0,54.35,0.01,0,1,0,0,4,0.107
2,1.2,0.48,0,0,0,0,4,0.5
0,47.64,0.05,0,1,0,0,4,0.493
0,19.93,0.52,0,1,0,0,4,0.59
0,40.3,0.022,0,1,0,0,4,0.053
0,71.49,0.039,0,1,0,0,4,0.054
2,1.35,1.18,0,0,0,0,4,1.18
0,16.24,1.73,0,1,1,1,4,1.92
0,1.42,0.19,1,0,0,0,4,0.14
0,178.15,0.008,0,1,0,0,4,0.045
0,28.99,0.034,0,1,0,0,4,0.104
0,108.46,0.006,0,1,0,0,4,0.079
2,1.05,0.3,0,0,0,0,1,0.2
0,78,0.145,0,1,0,0,4,0.199
0,1.52,0.66,0,1,1,1,4,0.71
0,1.23,5.88,0,0,1,1,4,6.14
0,35.8,0.016,0,1,0,0,4,0.464
0,186.53,0.01,0,1,0,0,4,0.084
0,31.2,0.016,0,1,0,0,4,0.198
0,91.21,0.017,1,0,0,0,4,0.088
2,13333.5,0.038,0,0,0,0,1,0.083
2,1.18,0.93,0,0,0,0,4,0.6
0,82.4,0.013,0,1,0,0,4,0.127
2,2.26,2.21,0,0,0,0,4,2.19
2,7.76,0.51,0,0,0,0,1,0.35
2,1.16,0.61,0,0,0,0,4,0.59
0,2.64,0.013,1,0,0,0,4,0.084
0,109.33,0.61,0,1,0,0,4,0.195
0,2.16,3.04,0,0,1,1,4,3
0,44.96,0.006,0,1,0,0,4,0.034
0,8.93,8.1,1,0,1,0,4,8
0,29.45,0.048,0,1,0,0,4,0.173
0,9.04,3.02,0,0,1,1,4,3.03
0,141.7,7.62,0,1,0,0,4,7.92
0,224.79,13.055,0,1,0,0,1,7.648
0,0.58,2.34,0,0,1,1,4,2.54
0,87.4,0.61,0,1,0,0,4,0.93
0,146.47,0.189,0,1,0,0,4,0.304
0,114.2,0.009,0,1,0,0,4,0.098
0,63.57,0.022,0,1,0,0,4,0.192
2,0.73,0.39,0,0,0,0,0,0.49
2,1.5,1.83,0,0,0,0,4,1.9
2,0.84,0.81,0,0,0,0,4,0.73
0,47.62,0.014,0,1,0,0,4,0.147
0,0.86,1.52,0,0,1,1,4,1.6
0,16.5,3.77,0,0,0,1,4,3.45
2,0.7,0.9,0,0,0,0,1,0.8
0,49.46,0.085,0,1,0,0,4,0.094
0,82.22,0.008,1,0,0,0,4,0.12
2,1.26,1.7,0,0,0,0,1,1.6
0,68.86,0.034,0,1,0,0,4,0.085
2,2.36,2.21,0,0,0,0,1,2.29
0,66.58,0.2,0,1,0,0,4,0.21
0,378.99,0.34,0,1,0,0,4,0.87
2,1.58,1.64,0,0,0,0,1,1.57
2,0.78,0.38,0,0,0,0,1,0.23
0,0.42,5.31,0,0,1,1,4,5.5
0,1.26,6.77,0,0,1,1,4,6.71
0,67.11,0.046,0,1,0,0,4,0.234
2,1.34,0.54,0,0,0,0,1,0.59
0,1.83,1.44,1,0,0,0,1,1.41
2,0.65,0.56,0,0,0,0,4,0.28
0,61.66,0.036,0,1,0,0,4,0.099
2,3.53,1.04,0,0,0,0,1,1.34
0,0.86,2.23,1,0,1,0,4,2.26
0,1.66,1.77,0,1,1,0,1,1.73
0,1.88,0.75,1,0,1,1,4,0.75
0,39.52,0.089,1,0,0,0,1,0.274
0,0.9,8.408,0,0,0,1,4,8.446
0,101.02,0.005,0,1,0,0,4,0.283
0,64333.8,7.107,0,1,0,0,1,7.201
2,0.22,0.3,0,0,0,0,4,2.2
0,4.3,2.21,1,0,0,0,1,3.67
2,1.86,0.2,0,0,0,0,4,0.15
0,0.49,0.16,1,0,0,0,4,0.35
0,0.68,0.42,0,0,1,0,4,0.37
0,48.15,0.15,1,0,0,0,4,0.214
0,96.65,0.01,0,1,0,0,4,0.156
0,114.45,0.13,0,1,0,0,4,0.61
0,78.6,0.041,0,1,0,0,4,0.083
0,0.54,4.81,1,0,0,0,1,4.55
0,1.27,3.08,1,0,1,0,4,2.83
0,0.64,3.03,1,0,1,1,4,3
0,67.17,0.002,0,1,0,0,4,0.084
0,0.75,1.13,1,0,1,1,4,1.12
2,0.6,2.7,0,0,0,0,4,2.6
0,52.93,0.089,0,1,0,0,4,0.097
0,32.19,0.008,0,1,0,0,4,0.104
2,1.87,1.43,0,0,0,0,4,1.52
2,2.01,1.95,0,0,0,0,4,2.2
0,0.87,0.51,1,0,0,0,1,0.53
0,2.99,9.634,1,0,0,1,1,9.578
0,61.56,0.038,0,1,0,0,4,0.104
0,142.04,0.047,0,1,0,0,4,0.055
0,112.28,0.02,0,1,0,0,4,0.33
0,30.85,0.007,0,1,0,0,4,0.121
0,83.69,0.082,0,1,0,0,4,0.05
2,1.08,1.5,0,0,0,0,4,1.48
0,1.13,2.16,0,1,1,0,4,2.19
0,149.52,0.013,0,1,0,0,4,0.028
0,47.48,0.004,0,1,0,0,4,0.189
0,52,0.005,0,1,0,0,4,0.014
0,49.49,0.069,1,0,0,0,4,0.392
2,1.15,1.38,0,0,0,0,1,1.37
2,1.05,1.1,0,0,0,0,4,1.1
0,1.04,1.21,0,0,0,1,1,0.7
0,96.85,0.004,0,1,0,0,4,0.105
0,1.85,2.28,0,0,1,1,4,2.37
0,62.69,0.011,0,1,0,0,4,0.149
0,267.59,0.034,0,1,0,0,4,0.078
0,57.56,6.957,0,1,0,0,4,1.508
2,0.96,2.8,0,0,0,0,1,2.4
0,57.97,0.007,0,1,0,0,4,0.057
0,44.78,0.009,0,1,0,0,4,0.151
0,28.44,5.61,0,1,1,1,4,5.65
0,256.2,0.009,0,1,0,0,4,0.028
2,1.51,0.09,0,0,0,0,4,0.13
0,59.71,0.022,0,1,0,0,4,0.228
0,68.65,0.04,0,1,0,0,4,0.085
0,89.55,0.11,0,1,0,0,4,0.16
0,56.59,0.003,0,1,0,0,4,0.062
0,0.91,8.2,0,0,1,1,4,8.3
0,0.81,3.9,0,0,1,0,1,4
0,110.46,0.001,0,1,0,0,4,0.077
2,1.41,1.4,0,0,0,0,4,1.4
0,47.02,0.044,0,1,0,0,4,0.093
0,0.9,6.93,1,0,0,0,1,6.97
2,0.84,1.14,0,0,0,0,4,0.88
2,1.79,1.4,0,0,0,0,4,1
2,1.55,0.62,0,0,0,0,4,0.4
2,10.39,0.16,0,0,0,0,4,0.28
0,0.7,0.98,0,0,1,0,0,6.98
2,20.91,0.27,0,0,0,0,4,0.18
0,191.42,0.045,0,1,0,0,4,0.078
0,1.98,10.39,1,0,1,1,4,10.49
0,55.69,0.171,0,1,0,0,4,0.109
0,5.65,2.4,0,0,1,1,4,2.2
0,0.85,3.2,1,0,1,0,4,3.1
0,121.59,0.006,0,1,0,0,4,0.023
0,45.2,0.007,0,1,0,0,4,0.133
0,78.3,0.02,0,1,0,0,4,0.126
0,110.91,0.442,0,1,0,0,4,0.372
0,42.15,0.005,0,1,0,0,4,0.053
0,62.08,0.016,0,1,0,0,4,0.084
0,157.82,0.38,0,1,0,0,4,0.19
0,0.92,1.69,0,0,1,1,4,1.74
0,0.7,3.11,0,0,1,1,4,3.14
0,20.96,9.02,0,0,0,1,4,8.98
0,21.57,0.042,0,1,0,0,4,0.039
0,81.1,0.11,0,1,0,0,4,0.146
0,0.51,9.99,0,0,0,1,4,10.084
0,138.54,0.04,0,1,0,0,4,0.2
2,1.17,0.37,0,0,0,0,4,0.51
0,53,0.011,0,1,0,0,4,0.038
0,37.93,1.25,0,1,0,0,4,0.244
2,1.07,1.69,0,0,0,0,4,1.37
0,1.3,1.93,1,0,1,1,4,1.97
0,1.66,1.44,1,0,0,1,4,1.42
0,46.92,0.254,0,1,0,0,4,0.133
0,3.13,0.36,0,0,1,0,4,0.34
0,68.52,0.025,0,1,0,0,4,0.1
0,46.27,0.262,0,1,0,0,4,0.222
0,39.98,0.123,0,1,0,0,4,0.134
0,43.5,0.22,0,1,0,0,4,0.07
0,89.71,0.009,0,1,0,0,4,0.034
0,42.47,15.6,0,0,0,1,4,15.59
0,0.66,0.21,1,0,1,0,4,0.09
0,99.05,0.177,1,0,0,0,4,0.054
0,0.74,0.86,0,1,1,1,4,0.87
0,0.55,3.3,1,0,1,0,4,3.1
0,49.53,0.009,0,1,0,0,4,0.1
2,1.88,0.49,0,0,0,0,4,0.41
0,1.49,2.09,1,0,1,0,4,2
0,23.19,2.54,1,0,0,0,4,2.33
0,91.26,0.003,1,0,0,0,4,0.307
0,30.54,0.1,0,1,0,0,4,0.15
2,0.84,0.47,0,0,0,0,4,0.53
0,61.04,2.194,0,1,0,0,4,2.436
2,1.08,0.99,0,0,0,0,4,0.97
0,1.63,2,1,0,0,0,1,2.2
0,0.41,1.9,0,0,1,1,4,1.94
2,0.85,0.93,0,0,0,0,4,0.87
0,67.43,0.051,0,1,0,0,4,0.124
0,0.99,1.29,0,0,1,0,4,1.36
0,15.68,0.54,1,0,0,0,4,0.5
2,0.62,2.39,0,0,0,0,4,2.7
2,1.01,0.97,0,0,0,0,1,0.98
2,1.45,0.81,0,0,0,0,1,0.81
0,31.3,0.014,0,1,0,0,1,0.137
0,50.28,0.003,0,1,0,0,4,0.207
0,0.63,11.94,0,0,1,1,4,1.04
0,0.96,2.39,0,0,1,1,0,2.37
0,28.37,1.06,0,0,1,1,4,1.01
0,16.03,6.5,0,0,1,1,4,6.4
0,0.67,2.94,0,0,1,1,4,2.99
0,0.84,2.9,0,1,1,1,4,2.93
0,28.97,0.68,1,0,0,0,4,0.73
2,1.18,0.86,0,0,0,0,4,0.69
0,29.61,0.121,0,1,0,0,4,0.36
2,3.29,0.62,0,0,0,0,4,0.61
0,1.42,1.85,1,0,0,0,4,2.2
2,1.21,1.1,0,0,0,0,1,0.93
0,58.48,0.002,0,1,0,0,4,0.021
0,24.35,0.136,0,1,0,0,4,0.04
2,1.2,2.3,0,0,0,0,1,1.44
0,32.62,0.118,0,1,0,0,4,0.067
0,2.5,0.8,1,0,0,0,1,0.8
2,1.04,1.41,0,0,0,0,4,1.5
0,406.97,0.017,0,1,0,0,4,0.122
0,47.96,0.608,0,1,0,0,4,0.396
0,1.17,0.56,0,0,1,0,1,0.65
0,18.93,9.778,0,1,1,1,4,9.682
0,83.5,0.016,0,1,0,0,4,0.09
0,43.15,0.015,0,1,0,0,4,0.072
0,1.8,0.053,0,1,0,0,4,0.199
2,0.74,2.8,0,0,0,0,4,2.5
2,0.82,1.1,0,0,0,0,4,1.2
2,1.18,0.83,0,0,0,0,4,1.03
2,1.73,1.14,0,0,0,0,4,0.95
2,1.43,1.7,0,0,0,0,4,1.65
2,0.48,1.45,0,0,0,0,4,1.61
2,1.32,0.9,0,0,0,0,4,0.7
2,1.46,5.7,0,0,0,0,4,0.5
2,2.06,0.68,0,0,0,0,4,0.72
0,84.49,0.02,0,1,0,0,4,0.041
2,1.36,2.95,0,0,0,0,4,3.04
0,22.11,0.018,0,1,0,0,4,0.131
0,0.99,8.1,0,0,1,1,4,7.52
0,446.29,0.005,0,1,0,0,4,0.03
0,0.89,13.218,0,1,0,1,4,13.172
0,0.83,5.66,1,0,1,1,4,5.61
0,1.94,0.86,1,0,0,0,1,0.84
0,1.01,7.03,0,0,0,1,4,6.85
0,2.12,12.986,0,0,0,1,4,12.969
0,51.97,0.011,0,1,0,0,4,0.231
0,45.91,0.007,0,1,0,0,4,0.218
0,74.5,0.017,0,1,0,0,4,0.096
0,1.88,0.54,0,1,1,0,4,0.41
0,0.85,0.21,0,1,1,0,4,0.54
0,1.14,1.77,0,1,1,1,1,1.75
0,4.72,1.48,1,0,1,0,1,1.57
0,8.43,1,1,0,1,1,4,10.17
0,2.17,2.39,1,0,1,1,4,2.39
0,40.11,0.1,0,1,0,0,4,0.06
0,55.26,0.046,0,1,0,0,4,0.037
0,0.47,4.34,0,0,1,1,1,4.61
0,0.19,4.15,1,0,1,1,4,3.45
0,1.08,4.11,0,0,0,1,4,4.17
0,69.18,0.026,0,1,0,0,4,0.083
0,0.78,5.84,0,0,0,1,4,5.85
0,63.46,0.95,0,1,0,0,4,0.94
0,34.98,0.016,0,1,0,0,4,0.142
0,37.5,0.052,0,1,0,0,4,0.076
0,7.22,0.56,1,0,0,0,1,0.08
0,0.93,1.18,1,0,0,0,1,1.23
0,0.64,0.56,1,0,1,0,4,0.58
0,0.77,2.3,1,0,1,0,4,2.29
0,0.79,1.06,1,0,1,0,4,1.03
0,0.65,2.62,1,0,1,1,4,2.54
0,1.29,6,0,0,1,1,4,6
2,0.43,0.62,0,0,0,0,4,0.69
0,0.47,0.29,0,0,1,0,1,0.4
2,0.81,4.38,0,0,0,0,1,1.07
0,44.56,0.019,0,1,0,0,4,0.014
0,10.04,7.61,1,0,0,1,1,7.63
0,74.23,0.119,0,1,0,0,4,0.048
0,60.74,0.017,1,0,0,0,4,0.105
0,105.82,0.343,1,0,0,0,4,0.144
0,30.92,0.03,0,1,0,0,4,0.121
0,1.22,0.19,1,0,0,0,1,0.17
0,42.58,0.05,0,1,0,0,4,0.101
0,42.05,0.01,0,1,0,0,4,0.016
0,103.41,0.017,0,1,0,0,4,0.196
0,0.68,2.72,0,0,1,1,4,2.6
0,34.88,0.004,0,1,0,0,4,0.18
2,0.93,0.41,0,0,0,0,4,0.52
0,59.24,0.105,0,1,0,0,4,0.057
0,161858,0.52,1,0,0,0,1,0.673
2,1.17,1.13,0,0,0,0,4,1.09
0,200.24,0.7,0,1,0,0,4,1.34
0,28.69,1.96,0,1,0,0,4,3.877
0,20.51,0.013,0,1,0,0,4,0.134
0,88.52,0.01,0,1,0,0,4,0.19
0,0.85,11.179,0,1,0,1,4,11.373
0,90.93,0.006,0,1,0,0,4,0.086
0,25.44,0.02,1,0,0,0,4,0.121
0,31.39,0,0,1,0,0,4,0.039
0,0.48,1.55,0,1,1,1,4,1.47
2,11.03,0.18,0,0,0,0,1,0.16
0,45.9,0.095,0,1,0,0,4,0.026
0,50.18,0.015,0,1,0,0,4,0.222
0,74.4,0,0,1,0,0,4,0.065
0,28.97,0.041,0,1,0,0,4,0.036
0,188.89,0.013,0,1,0,0,4,0.035
0,56.62,0.075,0,1,0,0,4,0.129
2,3.45,2.3,0,0,0,0,4,2.3
0,46.42,0.006,0,1,0,0,4,0.129
0,17.21,0.07,0,1,0,0,4,0.073
0,1.12,0.3,0,1,1,0,4,0.5
0,151.56,0.119,0,1,0,0,4,0.129
0,114.4,0.137,0,1,0,0,4,0.087
2,1.8,1.58,0,0,0,0,4,1.7
2,2.98,0.64,0,0,0,0,4,0.73
2,0.68,1.45,0,0,0,0,4,1.48
2,0.63,0.48,0,0,0,0,1,0.42
2,0.73,1.06,0,0,0,0,1,1.09
2,0.92,1.2,0,0,0,0,1,1.14
0,1.57,16.097,1,0,0,0,1,16.033
0,46.75,1.094,0,1,0,1,4,1.087
0,89.62,0.014,0,1,1,0,4,0.141
0,31.35,0.011,0,1,0,0,4,0.084
2,0.83,1.3,0,0,0,0,4,0.77
2,1.96,3.18,0,0,0,0,4,3.55
0,22.17,11.584,0,1,0,1,4,11.375
0,10.23,8.452,0,0,0,1,0,8.431
0,146.33,0.037,0,1,0,0,4,0.111
0,96.62,0.026,0,1,0,0,4,0.015
2,1.54,0.07,0,0,0,0,4,0.06
0,35.68,0.187,0,1,0,0,4,0.082
0,82.42,0.536,0,1,0,0,4,0.493
0,41.38,0.022,0,1,0,0,4,0.018
0,38.21,0.061,0,1,0,0,4,0.07
2,1.81,1.3,0,0,0,0,4,1
0,0.5,1,1,0,1,0,4,1.1
0,0.91,2.7,0,0,1,1,4,2.9
0,61.88,0.036,0,1,0,0,4,0.058
0,0.94,0.93,1,0,1,0,4,0.91
0,106.84,0.009,1,0,0,0,4,0.063
0,49.22,0.015,0,1,0,0,4,0.092
0,74.87,0.01,0,1,0,0,4,0.069
2,0.69,1.21,0,0,0,0,1,0.78
0,75.54,0.08,0,1,1,0,4,5.514
0,45.2,0.015,0,1,0,0,4,0.157
0,52.8,0.051,1,0,0,0,4,0.121
2,1.14,0.9,0,0,0,0,4,0.8
0,0.96,1.07,1,0,0,0,4,1.14
2,2.48,1.04,0,0,0,0,4,1.03
2,2.12,0.8,0,0,0,0,1,0.92
0,55.3,0.073,0,1,0,0,4,0.053
0,64.66,0.009,0,1,0,0,4,0.217
0,34.62,0.003,0,1,0,0,4,0.022
2,0.83,2.65,0,0,0,0,1,2.47
1,0.95,0.095,0,0,0,0,4,0.392
0,0.4,3.64,0,0,1,0,1,3.37
